dataset,rc,synonyms,antonyms,even_odd,rpr,person_total,d2,longstring,irv,response_time
mies_dev,-0.20434,-0.51418,-0.38251,0.12181,-0.23215,-0.32609,-0.72570,0.67449,-0.46440,NA
mies_dev,-0.04035,-0.50038,-0.40112,-0.46019,-0.27269,1.83421,0.02779,0.00000,-0.24840,NA
mies_dev,0.85102,-0.11217,-0.06309,-0.08362,-0.35212,-0.14398,1.97198,0.67449,1.80754,NA
mies_dev,0.26817,-0.42509,-0.17235,0.10943,-0.14461,0.69567,0.54342,-0.67449,0.49553,NA
mies_dev,-0.89466,-0.53641,-0.61602,-0.47021,-0.58524,1.17609,-0.43841,1.34898,-0.88145,NA
mies_dev,0.29175,-0.46610,-0.41523,-0.63924,-0.59763,-0.68899,-0.02659,0.67449,0.79063,NA
mies_dev,0.19151,-0.78490,-0.91219,-0.51035,-0.63925,2.90138,2.84690,4.72144,1.69303,NA
mies_dev,-0.29228,-0.58578,-0.51432,-0.57822,-0.65801,-0.72352,0.18050,0.67449,0.82153,NA
mies_dev,-1.07543,-0.29884,-0.20730,0.06121,0.18074,-0.95182,-1.71768,0.00000,-1.72820,NA
mies_dev,-0.36193,-0.50752,-0.35218,-0.36148,-0.25293,-0.99004,-0.18134,0.67449,0.38398,NA
mies_dev,-0.12029,-0.33885,-0.29024,-0.67849,-0.48347,-0.54255,-0.87810,-0.67449,-0.78913,NA
mies_dev,0.02998,-0.34434,-0.22203,0.17292,0.04740,-0.08878,0.00000,0.00000,0.01807,NA
mies_dev,-0.19784,-0.57537,-0.47335,-0.53471,-0.66668,-0.15837,-0.75793,0.67449,-0.86819,NA
mies_dev,-2.07701,-0.34912,-0.57682,-0.88944,-0.57309,-0.31831,-0.96359,-0.67449,-0.90663,NA
mies_dev,-0.68415,-0.54919,-0.47324,-0.46203,-0.41808,1.08325,0.49512,0.00000,0.32845,NA
mies_dev,1.19108,-0.14575,0.00405,0.19911,-0.34802,-0.30173,0.08875,0.00000,0.14590,NA
mies_dev,-0.29287,-0.40893,-0.37817,-0.58716,-0.59588,-0.48661,-1.52025,0.00000,-1.80591,NA
mies_dev,-0.71796,-0.25940,-0.29762,-0.29075,-0.22543,-0.23938,-0.76160,0.00000,-0.89332,NA
mies_dev,-0.32542,-0.39414,-0.52463,-0.38460,-0.48028,-0.42748,-0.20280,0.67449,0.49276,NA
mies_dev,0.16425,-0.30969,-0.51364,0.21548,-0.21838,1.80526,-2.06600,0.67449,-3.48576,NA
mies_dev,0.59984,-0.15576,-0.03682,-0.59878,-0.34060,-0.68788,-0.52007,-0.67449,-0.23971,NA
mies_dev,-0.78858,-0.36701,-0.38820,-0.30831,-0.41461,-0.78796,-1.74540,0.00000,-2.05499,NA
mies_dev,-0.74885,-0.21103,-0.23892,-0.58717,-0.27289,-0.89445,-0.92888,0.00000,-0.77931,NA
mies_dev,-0.44415,-0.81074,-0.74719,-0.64488,-0.66816,-0.43959,0.76024,3.37245,1.89804,NA
mies_dev,-0.36045,-0.74738,-0.71645,-0.69374,-0.66184,1.98211,1.08012,0.00000,0.43157,NA
mies_dev,-0.13457,-0.55847,-0.66661,-0.80426,-0.69874,1.54862,1.77995,2.69796,1.09075,NA
mies_dev,-0.57345,-0.53636,-0.58761,-0.52120,-0.46628,1.16841,-1.77987,0.67449,-2.75205,NA
mies_dev,-1.64190,-0.46573,-0.28956,-0.49987,-0.37328,-1.07090,0.18696,0.00000,0.43038,NA
mies_dev,-1.02138,-0.33931,-0.30848,-0.83357,-0.72217,0.15480,0.30276,0.00000,0.27375,NA
mies_dev,-0.00213,-0.63579,-0.51580,-0.35558,-0.54764,-1.77359,0.26891,1.34898,1.20815,NA
mies_dev,0.68444,-0.18012,-0.11990,0.36298,0.16618,0.67458,-0.38709,0.00000,-1.25517,NA
mies_dev,1.86416,-0.05196,-0.18827,-0.31992,-0.33758,0.69568,-0.62540,-0.67449,-1.11928,NA
mies_dev,0.61236,-0.25304,-0.21765,-0.00594,0.07892,0.73888,0.70655,0.67449,0.63406,NA
mies_dev,-3.25916,-0.70887,-0.68407,-0.37468,-0.41316,-0.30709,-0.50936,0.67449,-0.59528,NA
mies_dev,-0.62121,-0.85536,-0.85639,-0.57613,-0.66709,-0.73510,-0.64570,0.67449,0.14590,NA
mies_dev,-0.24103,-0.59046,-0.72670,-0.48869,-0.65208,-0.09425,0.42704,0.00000,0.44114,NA
mies_dev,0.29598,-0.36042,-0.36787,-0.70729,-0.28441,1.54468,1.44422,0.00000,0.39400,NA
mies_dev,-0.57848,-0.64276,-0.46865,-0.65445,-0.50256,-0.52062,0.23793,3.37245,0.38679,NA
mies_dev,-0.97891,-0.40374,-0.01823,-0.23192,-0.27885,-0.89107,-1.04299,0.67449,-0.53812,NA
mies_dev,1.04699,0.05380,-0.13947,0.02599,-0.15292,0.56817,-0.26953,0.00000,-1.00536,NA
mies_dev,0.64569,-0.56356,-0.69562,-0.77867,-0.70876,2.71458,3.97847,2.69796,2.57258,NA
mies_dev,-0.78084,-0.86920,-0.86305,-0.29332,-0.71539,2.58579,1.09246,0.00000,0.18299,NA
mies_dev,0.37415,-0.38525,-0.37033,-0.05238,0.06332,0.07607,0.38931,0.00000,0.20516,NA
mies_dev,-0.36297,-0.24656,-0.18780,-0.42614,-0.45595,-0.53371,-1.00276,-0.67449,-0.71651,NA
mies_dev,0.36674,-0.14447,-0.29864,-0.00377,-0.20307,-0.91218,-1.15053,-0.67449,-0.65151,NA
mies_dev,-0.61562,-0.39094,-0.57583,-0.80210,-0.64602,-2.01606,-1.51251,1.34898,-0.53812,NA
mies_dev,-0.70101,-0.89560,-0.93571,-0.30263,-0.67317,-0.93949,0.19431,1.34898,0.85080,NA
mies_dev,-0.26643,-0.16774,-0.21179,-0.49806,-0.21399,0.10492,0.76337,0.67449,0.50502,NA
mies_dev,0.02237,-0.31472,-0.26178,-0.33327,-0.34385,0.46305,-0.98822,0.67449,-1.69052,NA
mies_dev,1.21324,-0.33355,-0.29178,-0.12149,-0.23622,0.29196,1.27693,0.00000,0.60716,NA
mies_dev,0.63147,-0.04831,-0.20606,-0.27035,-0.31298,0.59028,-0.77266,0.00000,-1.47949,NA
mies_dev,1.35802,-0.03292,-0.33452,-0.27341,-0.35859,-0.39704,-1.25262,0.67449,-1.31306,NA
mies_dev,-1.34645,-0.51010,-0.59720,-0.73532,-0.77207,0.81590,1.16807,0.00000,0.89056,NA
mies_dev,0.30194,-0.49823,-0.47629,-0.46878,-0.63381,0.57440,-1.36896,-0.67449,-1.95319,NA
mies_dev,1.43662,-0.13311,-0.02176,-0.23742,-0.09983,-0.64551,0.25530,0.00000,0.27375,NA
mies_dev,0.53416,-0.56095,-0.32760,-0.13161,-0.34855,1.56064,-0.31746,0.00000,-0.98993,NA
mies_dev,0.28430,-0.05565,-0.03619,0.02930,0.08913,-0.46372,-0.13611,0.00000,0.41880,NA
mies_dev,-0.06562,-0.53018,-0.65889,-0.67321,-0.47488,2.00544,1.71515,0.67449,0.75809,NA
mies_dev,-0.83123,-0.77304,-0.79532,-0.14033,-0.49487,-0.52543,0.12236,2.02347,1.08262,NA
mies_dev,-0.28077,-0.32814,-0.28767,-0.17571,-0.22522,-1.12319,-0.31808,0.00000,0.24035,NA
mies_dev,-0.52557,-0.28127,-0.58040,-0.30250,-0.46640,0.22260,-0.02405,0.00000,-0.22757,NA
mies_dev,0.35786,-0.19230,-0.51015,-0.67136,-0.65171,-0.98503,-0.49762,0.00000,-0.55577,NA
mies_dev,-1.34713,-0.82756,-0.82298,-0.73367,-0.47776,-0.63069,0.70024,2.69796,1.47219,NA
mies_dev,-3.25791,-0.73890,-0.84937,-0.72992,-0.69299,1.29918,-1.30866,0.67449,-2.03108,NA
mies_dev,0.24139,-0.52901,-0.56624,-0.65052,-0.52148,2.42557,-0.41161,0.67449,-1.48001,NA
mies_dev,-0.52057,-0.49539,-0.63688,-0.57756,-0.41325,2.51657,1.71320,2.69796,0.44154,NA
mies_dev,0.13255,-0.27370,-0.39128,0.01578,0.02224,0.44532,0.06818,1.34898,-0.54943,NA
mies_dev,-1.24144,-0.52320,-0.51400,-0.54438,-0.68859,-0.26037,0.53678,0.00000,0.63834,NA
mies_dev,0.63728,-0.23158,-0.29157,-0.52126,-0.51165,0.68463,-0.40771,-0.67449,-1.03778,NA
mies_dev,0.42558,-0.04029,-0.09389,-0.19019,-0.47851,0.49046,-0.27810,1.34898,-0.96733,NA
mies_dev,0.57216,-0.32583,-0.51113,-0.63899,-0.66900,-0.53717,-0.59153,-0.67449,-0.08844,NA
mies_dev,-0.16005,-0.34142,-0.28820,0.59531,0.34708,0.16659,-0.44566,0.67449,-0.22150,NA
mies_dev,1.59604,-0.17228,-0.18647,0.43997,0.15613,1.52733,-0.10638,1.34898,-1.01792,NA
mies_dev,-0.69639,-0.73407,-0.65793,-0.55573,-0.52262,1.60968,1.13456,0.00000,0.39400,NA
mies_dev,-0.05243,-0.32520,-0.62997,-0.92604,-0.54240,0.27272,-0.42000,-0.67449,-0.43316,NA
mies_dev,-0.06170,-0.37626,-0.30430,-0.06744,-0.24172,-0.38127,-0.66991,0.67449,-0.17101,NA
mies_dev,1.33343,-0.35545,-0.43120,-0.45607,-0.34932,2.65919,0.12372,0.67449,-1.43348,NA
mies_dev,-2.15555,-0.60127,-0.78178,-0.46046,-0.17445,0.62791,0.18063,0.00000,-0.15296,NA
mies_dev,-1.64999,-0.18042,-0.52320,0.06556,-0.44227,0.09959,-0.69287,-0.67449,-0.82056,NA
mies_dev,1.83626,-0.61549,-0.83261,-0.55367,-0.46127,2.65773,1.95607,0.67449,0.86028,NA
mies_dev,-0.26385,-0.75633,-0.92362,-0.66296,-0.55588,-0.58655,0.09876,2.02347,1.09555,NA
mies_dev,-1.40693,-0.29135,-0.41517,0.05641,-0.04658,0.34656,-0.87471,1.34898,-1.33787,NA
mies_dev,-0.87559,-0.63530,-0.69233,-0.70424,-0.75114,-0.76916,-1.29461,-0.67449,-0.92473,NA
mies_dev,0.94680,-0.18413,-0.13289,-0.11698,-0.02049,-0.75352,0.61839,0.67449,1.00950,NA
mies_dev,0.71540,-0.30143,-0.00171,0.03617,0.13513,0.09393,2.00047,2.02347,1.78735,NA
mies_dev,-0.49940,-0.38047,-0.38219,-0.82217,-0.75971,0.18825,-0.38174,1.34898,-0.60393,NA
mies_dev,-0.71645,-0.25232,-0.53588,-0.51042,-0.37626,-1.34987,-0.88933,0.67449,-0.46798,NA
mies_dev,0.35550,-0.34693,-0.55090,-0.58732,-0.65773,-0.59284,0.54941,2.02347,0.73119,NA
mies_dev,0.01243,-0.32765,-0.44341,0.16394,0.27010,-0.43544,0.35393,1.34898,0.91282,NA
mies_dev,0.83830,-0.47175,-0.63346,-0.46725,-0.56844,0.82414,-1.31061,0.00000,-1.70341,NA
mies_dev,-0.24838,-0.58294,-0.52485,0.00040,-0.39286,-1.08516,-0.97092,1.34898,-0.64554,NA
mies_dev,-0.07137,-0.17332,-0.28910,0.31151,-0.20175,0.18581,1.20790,0.00000,0.77610,NA
mies_dev,1.16923,0.05378,-0.18900,-0.61429,-0.12672,-0.23330,-1.47555,-0.67449,-1.70234,NA
mies_dev,0.85632,-0.10561,-0.31007,-0.15132,-0.03947,-0.44173,0.07697,0.67449,0.56802,NA
mies_dev,0.92663,-0.25126,-0.34875,-0.64847,-0.61365,0.25610,0.06226,0.67449,0.32845,NA
mies_dev,-0.26463,-0.25892,-0.43643,-0.47080,-0.47396,-0.79930,0.03232,-0.67449,0.67095,NA
mies_dev,-0.30522,-0.46372,-0.58235,-0.15240,-0.26276,0.95026,0.37813,1.34898,0.23953,NA
mies_dev,1.41884,-0.04691,-0.12752,0.33074,0.00554,1.18171,-0.86124,-0.67449,-1.43090,NA
mies_dev,0.04952,-0.56713,-0.66789,-0.70461,-0.55794,-0.21842,-0.16121,1.34898,0.09826,NA
mies_dev,-0.51999,-0.79755,-0.91496,-0.53813,-0.71102,-0.02082,0.70268,2.02347,1.01509,NA
mies_dev,-0.71077,-0.23388,-0.25861,-0.71641,-0.52882,-0.45845,-1.41141,0.67449,-1.39650,NA
mies_dev,-0.80364,-0.45116,-0.48312,-0.52175,-0.38764,-1.01807,-1.00115,0.67449,-0.55577,NA
mies_dev,-0.83066,-0.65424,-0.61417,-0.72986,-0.65431,-0.73346,-0.47342,0.67449,0.43157,NA
mies_dev,-0.03463,-0.18170,-0.33782,-0.16730,-0.30328,0.00785,0.68732,0.00000,0.79560,NA
mies_dev,-0.06364,-0.76276,-0.93100,-0.59357,-0.67418,3.15006,2.20030,1.34898,1.03109,NA
mies_dev,-1.36984,-0.53568,-0.44093,-0.79754,-0.60559,0.07035,0.32536,-0.67449,0.19778,NA
mies_dev,-2.04561,-0.41760,-0.66478,-0.11079,-0.35990,-0.45123,1.28981,2.02347,1.29015,NA
mies_dev,-1.89652,-0.60900,-0.56228,-0.64784,-0.69283,-0.76880,1.07078,1.34898,1.28220,NA
mies_dev,0.84427,-0.49097,-0.61994,-0.57785,-0.54260,-0.75068,0.74380,2.02347,1.14413,NA
mies_dev,-0.45512,-0.51938,-0.71646,-0.83756,-0.61010,-0.35044,-0.35054,0.00000,0.22686,NA
mies_dev,1.47025,-0.24907,-0.27161,0.32701,0.18694,0.49299,0.26756,0.67449,0.21827,NA
mies_dev,1.59998,-0.18665,-0.17316,-0.06087,-0.33944,1.48049,-0.94631,-0.67449,-1.85809,NA
mies_dev,-0.24579,-0.46033,-0.32132,-0.63569,-0.42650,0.94683,1.08882,0.00000,0.19080,NA
mies_dev,-2.35323,-0.70293,-0.77409,-0.58265,-0.49118,0.67910,-1.42192,0.00000,-1.94927,NA
mies_dev,-0.90762,-0.48248,-0.50915,-0.30805,-0.45831,-0.63655,-1.78291,2.02347,-1.79061,NA
mies_dev,-0.14205,-0.62844,-0.68369,-0.74243,-0.62087,1.65842,-0.95667,0.00000,-2.09449,NA
mies_dev,0.77162,-0.19375,-0.19454,-0.43178,-0.33352,0.28955,-0.44831,2.69796,-1.32621,NA
mies_dev,1.47206,-0.28823,-0.53997,-0.31477,-0.57085,1.71714,-0.26836,0.00000,-0.97982,NA
mies_dev,-1.93619,-0.75692,-0.82487,-0.60726,-0.72570,2.12005,1.40413,0.00000,0.52949,NA
mies_dev,1.46720,-0.41022,-0.35594,-0.23559,-0.33638,1.07115,0.94005,0.67449,1.33052,NA
mies_dev,-0.19061,-0.12050,-0.15551,-0.06420,-0.11473,-0.26770,-0.06241,0.00000,0.08662,NA
mies_dev,-0.33588,-0.71418,-0.81831,-0.46062,-0.60640,-0.76341,-0.70309,0.67449,-0.04473,NA
mies_dev,0.48499,-0.20418,-0.16099,0.30873,-0.05807,0.10168,0.02997,-0.67449,-0.02951,NA
mies_dev,-0.69592,-0.84820,-0.80896,-0.54227,-0.60333,-0.59682,0.26070,0.00000,0.76806,NA
mies_dev,-0.66049,-0.10261,-0.35500,-0.74469,-0.56648,-0.65146,-1.93952,0.00000,-2.52918,NA
mies_dev,0.11489,-0.44345,-0.18146,-0.37606,-0.69969,-0.20437,0.47244,0.00000,0.35868,NA
mies_dev,-0.04570,-0.50565,-0.66382,-0.92653,-0.58762,-1.01486,-0.51728,0.67449,0.06453,NA
mies_dev,0.08252,-0.32198,-0.38796,-0.24529,-0.53658,-0.72354,-1.08044,0.00000,-0.69663,NA
mies_dev,0.95378,-0.70353,-0.67785,-0.39512,-0.66943,-0.11040,1.35101,2.69796,1.47396,NA
mies_dev,0.29754,-0.04529,-0.24595,-0.28886,-0.13663,-0.29173,-1.27252,0.00000,-1.60631,NA
mies_dev,-0.35233,-0.33155,-0.52451,-0.00250,-0.13389,0.29601,0.45256,0.00000,0.27741,NA
mies_dev,0.26080,-0.18966,-0.17709,-0.04612,0.02573,-0.44838,1.91196,1.34898,1.94196,NA
mies_dev,-0.39115,-0.30763,-0.30084,-0.17102,-0.36080,0.92060,1.17996,1.34898,0.11735,NA
mies_dev,-0.06630,-0.39072,-0.42890,-0.72731,-0.66772,-0.42951,-0.53998,0.00000,-0.44519,NA
mies_dev,0.53437,-0.25841,-0.40093,0.72578,0.48192,0.09306,-0.94621,0.67449,-1.24766,NA
mies_dev,0.02719,-0.43021,-0.67638,-0.51485,-0.44487,2.40846,1.08514,0.00000,-0.19384,NA
mies_dev,-0.21002,-0.21995,-0.52900,-0.61425,-0.42062,0.04502,1.08647,0.00000,1.39181,NA
mies_dev,-1.78907,-0.34812,-0.40412,0.17226,-0.16667,-1.04253,-0.57678,0.00000,-0.42114,NA
mies_dev,0.56350,-0.79844,-0.95915,-0.47979,-0.66452,3.36982,1.04092,0.00000,0.07787,NA
mies_dev,-0.80018,-0.63151,-0.86445,-0.85072,-0.82633,-0.91075,-0.62639,1.34898,0.01807,NA
mies_dev,-0.64525,-0.45863,-0.39128,-0.68814,-0.54457,-0.39592,-0.19124,0.00000,0.09826,NA
mies_dev,-2.03202,-0.78353,-0.61241,-0.78856,-0.56762,2.35235,1.87340,8.09389,0.52436,NA
mies_dev,-0.63754,-0.51548,-0.52618,-0.43164,-0.42127,-0.51331,0.11537,0.00000,0.55899,NA
mies_dev,1.57292,-0.05340,-0.16175,-0.17103,-0.14767,1.88822,2.36053,2.69796,0.80667,NA
mies_dev,-2.08193,-0.70079,-0.90411,-0.67961,-0.57991,-0.75956,-0.74674,0.67449,-0.16112,NA
mies_dev,-1.34194,-0.39805,-0.18869,-0.61053,-0.27926,0.44104,0.67883,0.00000,0.32845,NA
mies_dev,-0.42782,-0.22367,-0.01069,-0.45903,-0.41734,-0.69918,-0.50513,0.67449,-0.15425,NA
mies_dev,0.10566,-0.52436,-0.58460,-0.61151,-0.43847,1.25324,-0.08834,0.67449,-0.29547,NA
mies_dev,0.80976,-0.19817,-0.06275,-0.48810,-0.32611,-0.27801,0.51194,-0.67449,0.59465,NA
mies_dev,-2.42140,-0.73227,-0.74252,-0.69942,-0.64645,2.03216,1.42093,0.00000,0.23177,NA
mies_dev,-1.04179,-0.68218,-0.80411,-0.82326,-0.73279,-0.94960,-0.24412,0.67449,0.56998,NA
mies_dev,0.99080,-0.47787,-0.39231,-0.18485,-0.43011,0.91910,-0.42834,2.02347,-0.60713,NA
mies_dev,0.64794,-0.16504,-0.24997,-0.25033,-0.26751,-0.18221,-1.51671,0.67449,-1.77808,NA
mies_dev,1.28744,-0.00019,-0.09713,-0.77559,-0.40396,1.24346,-0.27548,-1.34898,-0.57163,NA
mies_dev,0.46091,-0.30821,-0.26241,-0.37822,-0.41562,1.93926,0.20389,-0.67449,-0.69062,NA
mies_dev,0.77586,-0.59411,-0.76794,-0.42496,-0.33655,0.00539,2.19098,5.39593,2.28225,NA
mies_dev,0.64593,-0.35595,-0.27183,-0.45393,-0.47936,1.08772,-0.13166,0.67449,-0.84504,NA
mies_dev,1.06725,-0.16553,-0.12822,-0.04302,0.19451,0.57065,0.38230,0.00000,-0.14010,NA
mies_dev,-1.21389,-0.83742,-0.91555,-0.61958,-0.62859,-0.65492,1.04798,4.72144,1.80036,NA
mies_dev,-0.59891,-0.27357,-0.31133,-0.37160,-0.05982,-0.91656,-0.21694,-0.67449,-0.01727,NA
mies_dev,-1.15821,-0.66427,-0.67389,-0.47928,-0.56537,0.12339,0.62993,0.00000,0.85725,NA
mies_dev,-1.08433,-0.10365,-0.32322,-0.54139,-0.62857,0.17489,0.97177,0.00000,0.93953,NA
mies_dev,1.07407,-0.19941,-0.42209,-0.34933,-0.22279,1.83787,0.61027,-0.67449,-0.18479,NA
mies_dev,-0.29321,-0.53386,-0.61453,-0.72123,-0.57216,1.52711,-0.82098,-0.67449,-1.46601,NA
mies_dev,-0.26513,-0.69271,-0.73630,-0.51715,-0.44521,1.73508,0.28883,-0.67449,-0.40471,NA
mies_dev,0.01304,-0.43858,-0.32549,0.20817,-0.16944,-0.62092,-0.15036,0.00000,-0.03881,NA
mies_dev,0.45332,-0.34565,-0.45385,-0.19298,-0.53004,0.19950,-0.80257,0.67449,-0.65472,NA
mies_dev,-0.49900,-0.42717,-0.49326,-0.18222,-0.24609,0.60130,0.05627,0.00000,0.06995,NA
mies_dev,-0.02355,-0.86541,-0.84529,-0.57700,-0.61420,-0.50214,0.46152,2.69796,1.11619,NA
mies_dev,0.21918,-0.43736,-0.40940,-0.64962,-0.69175,-0.19736,-0.17269,1.34898,-0.16069,NA
mies_dev,-1.06060,-0.86939,-0.91621,-0.46782,-0.47866,-0.15529,0.58710,3.37245,0.85080,NA
mies_dev,2.04356,0.10981,-0.16476,-0.07782,0.11792,-0.03003,-1.29181,-0.67449,-1.33990,NA
mies_dev,-0.08586,-0.36164,-0.37939,-0.55836,-0.62075,-0.58065,-1.08094,-0.67449,-0.57300,NA
mies_dev,0.70871,-0.50188,-0.64812,-0.59459,-0.58132,1.44368,-0.14266,0.00000,-0.74668,NA
mies_dev,0.32765,-0.52318,-0.77586,-0.18073,-0.48720,-1.29730,-0.53286,2.02347,0.41880,NA
mies_dev,1.80334,-0.19966,-0.28229,-0.58552,-0.54907,0.17236,-2.23990,0.67449,-3.34029,NA
mies_dev,1.76151,-0.15379,-0.28410,-0.70968,-0.57627,0.89240,-0.58678,0.00000,-0.85731,NA
mies_dev,-1.21537,-0.39673,-0.18334,-0.64959,-0.60850,-0.53858,-0.88244,0.00000,-0.60713,NA
mies_dev,0.23037,-0.57861,-0.70876,0.19260,-0.29153,1.39387,0.76034,-0.67449,0.46023,NA
mies_dev,-0.13147,-0.18331,-0.24025,0.02127,-0.03465,0.11024,-0.03829,0.00000,0.43157,NA
mies_dev,-0.57886,-0.51777,-0.56334,-0.73994,-0.63901,1.17917,0.10746,-0.67449,-0.35209,NA
mies_dev,1.16481,-0.26401,-0.52427,-0.86515,-0.63939,1.07473,0.54028,-0.67449,0.30904,NA
mies_dev,-1.25705,-0.34591,-0.58795,-0.01500,-0.42907,-0.91264,-1.30912,-0.67449,-1.26219,NA
mies_dev,-0.97071,-0.22386,-0.45866,-0.31065,-0.41386,-0.19339,-1.44424,0.67449,-1.17152,NA
mies_dev,-0.00348,-0.40217,-0.47420,-0.57241,-0.33828,0.50729,0.38904,-0.67449,-0.10420,NA
mies_dev,1.07569,-0.37138,-0.47011,0.03252,-0.22927,-0.16324,0.67333,1.34898,1.02812,NA
mies_dev,-0.39035,-0.48766,-0.69630,-0.02341,-0.38455,-1.74156,-0.35336,0.00000,0.52318,NA
mies_dev,1.96282,0.12110,-0.23986,-0.35415,-0.10888,-0.65973,0.03874,0.67449,0.47056,NA
mies_dev,0.96664,-0.12633,-0.47311,0.28131,-0.03076,1.10643,0.12119,0.67449,-0.32439,NA
mies_dev,0.55169,-0.11046,-0.15729,-0.37428,-0.22390,-0.61406,-0.48560,2.69796,0.86028,NA
mies_dev,-0.80848,-0.57633,-0.65899,-0.70800,-0.43409,0.55662,1.34163,0.67449,1.15624,NA
mies_dev,0.60363,-0.18716,-0.06554,-0.79347,-0.34897,-0.83137,-1.63211,0.67449,-1.46912,NA
mies_dev,-1.65293,-0.28173,-0.47261,-0.26774,-0.19361,-0.84627,-0.23402,0.00000,0.06161,NA
mies_dev,0.52764,-0.37303,-0.26115,-0.07026,-0.29679,0.51967,1.03867,1.34898,0.81620,NA
mies_dev,0.19586,-0.82837,-0.70220,-0.62125,-0.78728,2.93602,0.40679,-0.67449,-0.62905,NA
mies_dev,0.93287,-0.10886,-0.09848,0.17195,-0.28049,0.86474,2.40323,0.67449,1.64830,NA
mies_dev,-0.48189,-0.57530,-0.83964,-0.38520,-0.60284,0.77774,0.65617,1.34898,0.34740,NA
mies_dev,1.88092,-0.38715,-0.57310,-0.26200,-0.36345,2.10633,1.10632,0.00000,0.38679,NA
mies_dev,0.54110,-0.28407,-0.23184,-0.35712,-0.21100,0.51236,0.37077,0.00000,0.08662,NA
mies_dev,-0.89275,-0.12401,-0.34281,-0.81196,-0.50698,-0.55343,-0.56313,0.00000,-0.29547,NA
mies_dev,2.04320,-0.07144,-0.17540,0.10389,-0.27600,1.47891,-0.37142,0.67449,-2.10197,NA
mies_dev,1.29465,-0.14676,0.13625,0.09185,0.04778,-0.34083,-0.68111,-0.67449,-0.70263,NA
mies_dev,-0.44109,-0.19218,-0.36496,0.04907,-0.46482,-0.75123,-0.05511,0.00000,0.16776,NA
mies_dev,-0.14658,-0.40862,-0.00102,-0.11058,-0.39293,-0.07916,0.75303,-0.67449,0.89471,NA
mies_dev,-0.48497,-0.19372,-0.52291,0.30724,0.15429,0.70868,1.21029,0.67449,0.44671,NA
mies_dev,-0.30725,-0.45430,-0.76444,-0.17043,-0.19462,-1.47142,-0.25773,1.34898,0.88262,NA
mies_dev,0.62584,-0.38874,-0.44661,-0.07060,-0.37384,1.13868,0.03615,0.67449,-0.00631,NA
mies_dev,0.68253,-0.66947,-0.71353,-0.67637,-0.29926,-0.99573,-0.22220,1.34898,0.70962,NA
mies_dev,-1.61015,-0.82707,-0.94355,-0.50207,-0.57599,3.01963,2.31375,2.02347,1.18442,NA
mies_dev,0.14369,-0.46163,-0.62000,-0.42434,-0.64514,0.08083,-0.65786,-0.67449,-0.96829,NA
mies_dev,1.83385,-0.16081,-0.17483,-0.39626,-0.41951,1.09123,-1.38191,0.67449,-2.56411,NA
mies_dev,0.40452,-0.21487,-0.16153,-0.40394,-0.51666,0.12514,1.32929,0.00000,0.96317,NA
mies_dev,-2.17403,-0.32930,-0.60332,-0.58911,-0.57477,0.05435,1.16872,2.02347,0.96504,NA
mies_dev,-1.26562,-0.44978,-0.71750,-0.76320,-0.57637,-0.34381,-0.96018,0.00000,-1.13009,NA
mies_dev,-1.58817,-0.58797,-0.44546,-0.27273,-0.58025,-0.82680,-1.29173,0.00000,-0.45859,NA
mies_dev,-0.28803,-0.79313,-0.94723,-0.64283,-0.44970,-0.49087,0.51556,3.37245,1.05114,NA
mies_dev,-1.38174,-0.29120,-0.38317,-0.25456,-0.47422,-0.66453,-0.17356,0.00000,0.16570,NA
mies_dev,-0.69264,-0.81219,-0.77115,-0.60608,-0.55534,2.46234,2.35373,2.02347,0.77189,NA
mies_dev,-2.24838,-0.50799,-0.60669,-0.18296,-0.33381,0.39579,0.49256,0.00000,0.60364,NA
mies_dev,1.06066,-0.43824,-0.05967,-0.01617,-0.14917,0.88410,-1.94545,0.67449,-3.27037,NA
mies_dev,0.77188,-0.30998,-0.28462,0.02160,-0.06956,0.87359,0.79251,0.67449,0.30580,NA
mies_dev,-0.13430,-0.14434,-0.18713,0.36460,0.32554,-0.33163,-0.67449,0.00000,-0.74901,NA
mies_dev,-0.89719,-0.54845,-0.63230,-0.42088,-0.29073,-0.02736,-0.40435,-0.67449,-0.52729,NA
mies_dev,-0.21816,-0.82166,-0.82840,-0.55317,-0.40698,2.29027,-0.45034,1.34898,-1.31154,NA
mies_dev,0.55367,-0.62140,-0.72121,-0.43880,-0.58144,2.96082,-0.63067,2.02347,-2.07442,NA
mies_dev,0.88701,-0.14263,-0.46887,-0.45567,-0.42738,1.39582,2.12144,1.34898,1.55540,NA
mies_dev,0.51149,-0.18549,-0.53238,-0.36986,-0.41321,0.46183,0.37851,-0.67449,0.27375,NA
mies_dev,0.50376,-0.45132,-0.49111,-0.61140,-0.49472,0.59692,-2.23376,0.67449,-2.97022,NA
mies_dev,0.14018,-0.73152,-0.79469,-0.31218,-0.53269,2.95361,2.54244,0.67449,1.44985,NA
mies_dev,1.16409,-0.27343,-0.32588,0.31881,0.06651,1.12444,1.80627,0.00000,0.51608,NA
mies_dev,-0.24736,-0.88052,-0.90759,-0.43972,-0.65870,2.90332,1.00923,3.37245,0.27212,NA
mies_dev,-0.28818,-0.58803,-0.57102,-0.77993,-0.65196,-0.60242,0.15928,1.34898,0.54956,NA
